id,hour_of_day,level,mean_seconds
H7UADUwy3br6HvHTUti0,7,light,2005.9999999999993
H7UADUwy3br6HvHTUti0,7,rem,1119.090909090909
H7UADUwy3br6HvHTUti0,7,wake,647.30769230769238
H7UADUwy3br6HvHTUti0,8,deep,1140.0
H7UADUwy3br6HvHTUti0,8,light,1380.9677419354841
H7UADUwy3br6HvHTUti0,8,rem,853.125
H7UADUwy3br6HvHTUti0,8,wake,538.57142857142867
H7UADUwy3br6HvHTUti0,9,deep,390.0
H7UADUwy3br6HvHTUti0,9,light,1060.0
H7UADUwy3br6HvHTUti0,9,rem,952.5
H7UADUwy3br6HvHTUti0,9,wake,714.0
H7UADUwy3br6HvHTUti0,10,light,360.0
H7UADUwy3br6HvHTUti0,10,wake,390.0
H7UADUwy3br6HvHTUti0,22,deep,1740.0
H7UADUwy3br6HvHTUti0,22,light,1560.0
H7UADUwy3br6HvHTUti0,22,wake,750.0
H7UADUwy3br6HvHTUti0,23,deep,630.0
H7UADUwy3br6HvHTUti0,23,light,1406.25
H7UADUwy3br6HvHTUti0,23,rem,780.0
H7UADUwy3br6HvHTUti0,23,wake,694.28571428571433
O7gJjdBvBXpMezaXUlbR,0,deep,866.66666666666652
O7gJjdBvBXpMezaXUlbR,0,light,1805.5813953488373
O7gJjdBvBXpMezaXUlbR,0,rem,1059.2307692307693
O7gJjdBvBXpMezaXUlbR,0,wake,570.00000000000011
O7gJjdBvBXpMezaXUlbR,1,deep,885.0
O7gJjdBvBXpMezaXUlbR,1,light,1833.3333333333337
O7gJjdBvBXpMezaXUlbR,1,rem,1299.9999999999998
O7gJjdBvBXpMezaXUlbR,1,wake,453.99999999999994
O7gJjdBvBXpMezaXUlbR,2,deep,747.6
O7gJjdBvBXpMezaXUlbR,2,light,2019.3333333333337
O7gJjdBvBXpMezaXUlbR,2,rem,1284.5454545454545
O7gJjdBvBXpMezaXUlbR,2,wake,399.0
O7gJjdBvBXpMezaXUlbR,3,deep,606.42857142857133
O7gJjdBvBXpMezaXUlbR,3,light,1693.6363636363635
O7gJjdBvBXpMezaXUlbR,3,rem,1312.4999999999998
O7gJjdBvBXpMezaXUlbR,3,wake,321.42857142857144
O7gJjdBvBXpMezaXUlbR,4,deep,1098.0
O7gJjdBvBXpMezaXUlbR,4,light,1962.2222222222226
O7gJjdBvBXpMezaXUlbR,4,rem,1142.8571428571429
O7gJjdBvBXpMezaXUlbR,4,wake,615.0
O7gJjdBvBXpMezaXUlbR,5,deep,940.0
O7gJjdBvBXpMezaXUlbR,5,light,1626.9230769230771
O7gJjdBvBXpMezaXUlbR,5,rem,1591.2
O7gJjdBvBXpMezaXUlbR,5,wake,645.0
O7gJjdBvBXpMezaXUlbR,6,deep,570.0
O7gJjdBvBXpMezaXUlbR,6,light,1448.5714285714289
O7gJjdBvBXpMezaXUlbR,6,rem,1209.4736842105262
O7gJjdBvBXpMezaXUlbR,6,wake,547.5
O7gJjdBvBXpMezaXUlbR,7,deep,862.5
O7gJjdBvBXpMezaXUlbR,7,light,1418.1818181818182
O7gJjdBvBXpMezaXUlbR,7,rem,1540.0
O7gJjdBvBXpMezaXUlbR,7,wake,330.0
O7gJjdBvBXpMezaXUlbR,8,deep,1050.0
O7gJjdBvBXpMezaXUlbR,8,light,1830.0
O7gJjdBvBXpMezaXUlbR,8,rem,828.0
O7gJjdBvBXpMezaXUlbR,8,wake,450.0
O7gJjdBvBXpMezaXUlbR,9,light,810.0
O7gJjdBvBXpMezaXUlbR,9,rem,1320.0
O7gJjdBvBXpMezaXUlbR,21,deep,30.0
O7gJjdBvBXpMezaXUlbR,21,light,630.0
O7gJjdBvBXpMezaXUlbR,21,wake,375.0
O7gJjdBvBXpMezaXUlbR,22,deep,1238.5714285714284
O7gJjdBvBXpMezaXUlbR,22,light,1017.4999999999999
O7gJjdBvBXpMezaXUlbR,22,rem,120.0
O7gJjdBvBXpMezaXUlbR,22,wake,507.0
O7gJjdBvBXpMezaXUlbR,23,deep,1057.1428571428571
O7gJjdBvBXpMezaXUlbR,23,light,1449.0909090909086
O7gJjdBvBXpMezaXUlbR,23,rem,878.57142857142856
O7gJjdBvBXpMezaXUlbR,23,wake,530.0
Ohb0TKzIBmhz3jYZJ4Eq,0,deep,750.0
Ohb0TKzIBmhz3jYZJ4Eq,0,light,2094.166666666667
Ohb0TKzIBmhz3jYZJ4Eq,0,rem,1036.0
Ohb0TKzIBmhz3jYZJ4Eq,0,wake,562.50000000000011
Ohb0TKzIBmhz3jYZJ4Eq,1,deep,1083.6
Ohb0TKzIBmhz3jYZJ4Eq,1,light,1909.090909090909
Ohb0TKzIBmhz3jYZJ4Eq,1,rem,966.31578947368416
Ohb0TKzIBmhz3jYZJ4Eq,1,wake,636.774193548387
Ohb0TKzIBmhz3jYZJ4Eq,2,deep,998.43750000000023
Ohb0TKzIBmhz3jYZJ4Eq,2,light,1962.9545454545457
Ohb0TKzIBmhz3jYZJ4Eq,2,rem,785.62500000000011
Ohb0TKzIBmhz3jYZJ4Eq,2,wake,553.33333333333337
Ohb0TKzIBmhz3jYZJ4Eq,3,deep,1218.75
Ohb0TKzIBmhz3jYZJ4Eq,3,light,1994.9999999999998
Ohb0TKzIBmhz3jYZJ4Eq,3,rem,922.8
Ohb0TKzIBmhz3jYZJ4Eq,3,wake,427.5
Ohb0TKzIBmhz3jYZJ4Eq,4,deep,921.0
Ohb0TKzIBmhz3jYZJ4Eq,4,light,2063.8636363636365
Ohb0TKzIBmhz3jYZJ4Eq,4,rem,1015.4545454545455
Ohb0TKzIBmhz3jYZJ4Eq,4,wake,403.125
Ohb0TKzIBmhz3jYZJ4Eq,5,deep,866.78571428571433
Ohb0TKzIBmhz3jYZJ4Eq,5,light,2099.3181818181824
Ohb0TKzIBmhz3jYZJ4Eq,5,rem,980.52631578947376
Ohb0TKzIBmhz3jYZJ4Eq,5,wake,300.0
Ohb0TKzIBmhz3jYZJ4Eq,6,deep,667.5
Ohb0TKzIBmhz3jYZJ4Eq,6,light,2187.9545454545455
Ohb0TKzIBmhz3jYZJ4Eq,6,rem,1076.153846153846
Ohb0TKzIBmhz3jYZJ4Eq,6,wake,381.66666666666669
Ohb0TKzIBmhz3jYZJ4Eq,7,deep,720.0
Ohb0TKzIBmhz3jYZJ4Eq,7,light,1157.8378378378379
Ohb0TKzIBmhz3jYZJ4Eq,7,rem,451.57894736842104
Ohb0TKzIBmhz3jYZJ4Eq,7,wake,623.142857142857
Ohb0TKzIBmhz3jYZJ4Eq,8,deep,540.0
Ohb0TKzIBmhz3jYZJ4Eq,8,light,1281.8181818181818
Ohb0TKzIBmhz3jYZJ4Eq,8,rem,1560.0
Ohb0TKzIBmhz3jYZJ4Eq,8,wake,573.0
Ohb0TKzIBmhz3jYZJ4Eq,9,deep,30.0
Ohb0TKzIBmhz3jYZJ4Eq,9,light,855.0
Ohb0TKzIBmhz3jYZJ4Eq,9,wake,798.0
Ohb0TKzIBmhz3jYZJ4Eq,22,deep,1335.0
Ohb0TKzIBmhz3jYZJ4Eq,22,light,813.33333333333348
Ohb0TKzIBmhz3jYZJ4Eq,22,wake,492.5
Ohb0TKzIBmhz3jYZJ4Eq,23,deep,1065.8823529411764
Ohb0TKzIBmhz3jYZJ4Eq,23,light,1969.6874999999995
Ohb0TKzIBmhz3jYZJ4Eq,23,rem,522.0
Ohb0TKzIBmhz3jYZJ4Eq,23,wake,675.6
TQxEAP2h7ZW93YKzsM1u,0,deep,558.0
TQxEAP2h7ZW93YKzsM1u,0,light,2642.8125
TQxEAP2h7ZW93YKzsM1u,0,rem,930.00000000000011
TQxEAP2h7ZW93YKzsM1u,0,wake,434.11764705882354
TQxEAP2h7ZW93YKzsM1u,1,deep,519.23076923076928
TQxEAP2h7ZW93YKzsM1u,1,light,2413.1250000000005
TQxEAP2h7ZW93YKzsM1u,1,rem,1195.7142857142858
TQxEAP2h7ZW93YKzsM1u,1,wake,509.99999999999994
TQxEAP2h7ZW93YKzsM1u,2,deep,819.0
TQxEAP2h7ZW93YKzsM1u,2,light,2374.6875
TQxEAP2h7ZW93YKzsM1u,2,rem,1077.5
TQxEAP2h7ZW93YKzsM1u,2,wake,516.0
TQxEAP2h7ZW93YKzsM1u,3,deep,465.0
TQxEAP2h7ZW93YKzsM1u,3,light,2039.0625
TQxEAP2h7ZW93YKzsM1u,3,rem,1293.9999999999998
TQxEAP2h7ZW93YKzsM1u,3,wake,528.0
TQxEAP2h7ZW93YKzsM1u,4,deep,832.5
TQxEAP2h7ZW93YKzsM1u,4,light,2170.0000000000005
TQxEAP2h7ZW93YKzsM1u,4,rem,1142.6086956521738
TQxEAP2h7ZW93YKzsM1u,4,wake,634.50000000000011
TQxEAP2h7ZW93YKzsM1u,5,deep,560.0
TQxEAP2h7ZW93YKzsM1u,5,light,1134.285714285714
TQxEAP2h7ZW93YKzsM1u,5,rem,996.42857142857144
TQxEAP2h7ZW93YKzsM1u,5,wake,397.5
TQxEAP2h7ZW93YKzsM1u,6,light,300.0
TQxEAP2h7ZW93YKzsM1u,6,rem,1485.0
TQxEAP2h7ZW93YKzsM1u,6,wake,210.0
TQxEAP2h7ZW93YKzsM1u,19,wake,555.0
TQxEAP2h7ZW93YKzsM1u,20,light,830.0
TQxEAP2h7ZW93YKzsM1u,20,wake,1008.75
TQxEAP2h7ZW93YKzsM1u,21,deep,774.5454545454545
TQxEAP2h7ZW93YKzsM1u,21,light,1617.8571428571429
TQxEAP2h7ZW93YKzsM1u,21,rem,435.0
TQxEAP2h7ZW93YKzsM1u,21,wake,951.72413793103442
TQxEAP2h7ZW93YKzsM1u,22,deep,908.57142857142844
TQxEAP2h7ZW93YKzsM1u,22,light,2124.3749999999995
TQxEAP2h7ZW93YKzsM1u,22,rem,770.0
TQxEAP2h7ZW93YKzsM1u,22,wake,575.62500000000011
TQxEAP2h7ZW93YKzsM1u,23,deep,713.33333333333337
TQxEAP2h7ZW93YKzsM1u,23,light,2446.8750000000005
TQxEAP2h7ZW93YKzsM1u,23,rem,1118.5714285714287
TQxEAP2h7ZW93YKzsM1u,23,wake,349.5
TRoLztbeWobe57Etdnif,0,deep,1219.090909090909
TRoLztbeWobe57Etdnif,0,light,1720.7142857142858
TRoLztbeWobe57Etdnif,0,rem,615.0
TRoLztbeWobe57Etdnif,0,wake,603.75
TRoLztbeWobe57Etdnif,1,deep,1230.0
TRoLztbeWobe57Etdnif,1,light,1811.9999999999998
TRoLztbeWobe57Etdnif,1,rem,812.99999999999989
TRoLztbeWobe57Etdnif,1,wake,480.0
TRoLztbeWobe57Etdnif,2,deep,1080.0
TRoLztbeWobe57Etdnif,2,light,1612.7586206896551
TRoLztbeWobe57Etdnif,2,rem,1014.5454545454545
TRoLztbeWobe57Etdnif,2,wake,567.5
TRoLztbeWobe57Etdnif,3,deep,1263.4615384615386
TRoLztbeWobe57Etdnif,3,light,1834.1666666666663
TRoLztbeWobe57Etdnif,3,rem,810.0
TRoLztbeWobe57Etdnif,3,wake,492.50000000000011
TRoLztbeWobe57Etdnif,4,deep,1246.2499999999998
TRoLztbeWobe57Etdnif,4,light,2303.0769230769229
TRoLztbeWobe57Etdnif,4,rem,711.42857142857144
TRoLztbeWobe57Etdnif,4,wake,356.25
TRoLztbeWobe57Etdnif,5,deep,868.63636363636363
TRoLztbeWobe57Etdnif,5,light,2393.0769230769238
TRoLztbeWobe57Etdnif,5,rem,986.08695652173924
TRoLztbeWobe57Etdnif,5,wake,324.0
TRoLztbeWobe57Etdnif,6,deep,625.0
TRoLztbeWobe57Etdnif,6,light,2397.5675675675675
TRoLztbeWobe57Etdnif,6,rem,1005.0000000000001
TRoLztbeWobe57Etdnif,6,wake,500.0
TRoLztbeWobe57Etdnif,7,deep,786.0
TRoLztbeWobe57Etdnif,7,light,2330.5263157894742
TRoLztbeWobe57Etdnif,7,rem,748.0
TRoLztbeWobe57Etdnif,7,wake,447.5
TRoLztbeWobe57Etdnif,8,deep,810.0
TRoLztbeWobe57Etdnif,8,light,1662.5
TRoLztbeWobe57Etdnif,8,rem,462.0
TRoLztbeWobe57Etdnif,8,wake,714.0
TRoLztbeWobe57Etdnif,9,deep,1410.0
TRoLztbeWobe57Etdnif,9,light,1360.0
TRoLztbeWobe57Etdnif,9,wake,450.0
TRoLztbeWobe57Etdnif,10,light,1380.0
TRoLztbeWobe57Etdnif,21,deep,330.0
TRoLztbeWobe57Etdnif,21,light,750.0
TRoLztbeWobe57Etdnif,21,wake,330.0
TRoLztbeWobe57Etdnif,22,deep,610.0
TRoLztbeWobe57Etdnif,22,light,1422.0
TRoLztbeWobe57Etdnif,22,wake,682.5
TRoLztbeWobe57Etdnif,23,deep,1440.0
TRoLztbeWobe57Etdnif,23,light,1406.6666666666667
TRoLztbeWobe57Etdnif,23,rem,300.0
TRoLztbeWobe57Etdnif,23,wake,652.5
VmxG8sZ3CXzdnUljnPPC,0,deep,887.142857142857
VmxG8sZ3CXzdnUljnPPC,0,light,2546.7692307692305
VmxG8sZ3CXzdnUljnPPC,0,rem,812.30769230769226
VmxG8sZ3CXzdnUljnPPC,0,wake,687.39130434782612
VmxG8sZ3CXzdnUljnPPC,1,deep,825.0
VmxG8sZ3CXzdnUljnPPC,1,light,2409.2307692307691
VmxG8sZ3CXzdnUljnPPC,1,rem,932.04545454545439
VmxG8sZ3CXzdnUljnPPC,1,wake,520.0
VmxG8sZ3CXzdnUljnPPC,2,deep,861.6
VmxG8sZ3CXzdnUljnPPC,2,light,2260.3125
VmxG8sZ3CXzdnUljnPPC,2,rem,900.576923076923
VmxG8sZ3CXzdnUljnPPC,2,wake,578.99999999999989
VmxG8sZ3CXzdnUljnPPC,3,deep,751.42857142857144
VmxG8sZ3CXzdnUljnPPC,3,light,2270.1562500000005
VmxG8sZ3CXzdnUljnPPC,3,rem,1016.1111111111115
VmxG8sZ3CXzdnUljnPPC,3,wake,471.00000000000011
VmxG8sZ3CXzdnUljnPPC,4,deep,1023.3333333333334
VmxG8sZ3CXzdnUljnPPC,4,light,1586.1904761904761
VmxG8sZ3CXzdnUljnPPC,4,rem,929.3478260869565
VmxG8sZ3CXzdnUljnPPC,4,wake,648.38709677419354
VmxG8sZ3CXzdnUljnPPC,5,deep,552.0
VmxG8sZ3CXzdnUljnPPC,5,light,1377.3913043478262
VmxG8sZ3CXzdnUljnPPC,5,rem,785.2941176470589
VmxG8sZ3CXzdnUljnPPC,5,wake,470.0
VmxG8sZ3CXzdnUljnPPC,6,deep,900.0
VmxG8sZ3CXzdnUljnPPC,6,light,1610.0
VmxG8sZ3CXzdnUljnPPC,6,rem,667.5
VmxG8sZ3CXzdnUljnPPC,6,wake,825.0
VmxG8sZ3CXzdnUljnPPC,7,deep,450.0
VmxG8sZ3CXzdnUljnPPC,7,light,1140.0
VmxG8sZ3CXzdnUljnPPC,7,rem,480.0
VmxG8sZ3CXzdnUljnPPC,10,wake,300.0
VmxG8sZ3CXzdnUljnPPC,11,deep,360.0
VmxG8sZ3CXzdnUljnPPC,11,light,3060.0
VmxG8sZ3CXzdnUljnPPC,11,wake,180.0
VmxG8sZ3CXzdnUljnPPC,12,light,1530.0
VmxG8sZ3CXzdnUljnPPC,12,rem,390.0
VmxG8sZ3CXzdnUljnPPC,12,wake,1680.0
VmxG8sZ3CXzdnUljnPPC,13,deep,390.0
VmxG8sZ3CXzdnUljnPPC,13,light,3150.0
VmxG8sZ3CXzdnUljnPPC,13,rem,60.0
VmxG8sZ3CXzdnUljnPPC,14,light,2550.0
VmxG8sZ3CXzdnUljnPPC,14,wake,210.0
VmxG8sZ3CXzdnUljnPPC,20,light,135.0
VmxG8sZ3CXzdnUljnPPC,20,wake,660.0
VmxG8sZ3CXzdnUljnPPC,21,deep,969.375
VmxG8sZ3CXzdnUljnPPC,21,light,1378.75
VmxG8sZ3CXzdnUljnPPC,21,rem,960.0
VmxG8sZ3CXzdnUljnPPC,21,wake,553.04347826086962
VmxG8sZ3CXzdnUljnPPC,22,deep,1171.8181818181815
VmxG8sZ3CXzdnUljnPPC,22,light,2354.7457627118642
VmxG8sZ3CXzdnUljnPPC,22,rem,669.0
VmxG8sZ3CXzdnUljnPPC,22,wake,416.08695652173918
VmxG8sZ3CXzdnUljnPPC,23,deep,1026.6666666666667
VmxG8sZ3CXzdnUljnPPC,23,light,2505.7142857142871
VmxG8sZ3CXzdnUljnPPC,23,rem,815.24999999999989
VmxG8sZ3CXzdnUljnPPC,23,wake,523.84615384615381
VsVGqSabr41jktvT6gLN,0,deep,1305.6521739130437
VsVGqSabr41jktvT6gLN,0,light,1864.3902439024394
VsVGqSabr41jktvT6gLN,0,rem,541.578947368421
VsVGqSabr41jktvT6gLN,0,wake,492.85714285714283
VsVGqSabr41jktvT6gLN,1,deep,919.28571428571422
VsVGqSabr41jktvT6gLN,1,light,1998.9795918367342
VsVGqSabr41jktvT6gLN,1,rem,819.99999999999989
VsVGqSabr41jktvT6gLN,1,wake,945.0
VsVGqSabr41jktvT6gLN,2,deep,1247.4193548387095
VsVGqSabr41jktvT6gLN,2,light,1708.2692307692309
VsVGqSabr41jktvT6gLN,2,rem,820.0
VsVGqSabr41jktvT6gLN,2,wake,1051.7647058823529
VsVGqSabr41jktvT6gLN,3,deep,1066.8749999999995
VsVGqSabr41jktvT6gLN,3,light,1979.9999999999998
VsVGqSabr41jktvT6gLN,3,rem,856.25
VsVGqSabr41jktvT6gLN,3,wake,699.31034482758628
VsVGqSabr41jktvT6gLN,4,deep,989.99999999999977
VsVGqSabr41jktvT6gLN,4,light,2038.3928571428573
VsVGqSabr41jktvT6gLN,4,rem,941.470588235294
VsVGqSabr41jktvT6gLN,4,wake,879.13043478260875
VsVGqSabr41jktvT6gLN,5,deep,1138.8461538461538
VsVGqSabr41jktvT6gLN,5,light,1959.8275862068967
VsVGqSabr41jktvT6gLN,5,rem,863.68421052631561
VsVGqSabr41jktvT6gLN,5,wake,833.82352941176475
VsVGqSabr41jktvT6gLN,6,deep,778.125
VsVGqSabr41jktvT6gLN,6,light,1885.0000000000002
VsVGqSabr41jktvT6gLN,6,rem,1206.8181818181818
VsVGqSabr41jktvT6gLN,6,wake,1002.2222222222221
VsVGqSabr41jktvT6gLN,7,deep,558.0
VsVGqSabr41jktvT6gLN,7,light,1810.7547169811319
VsVGqSabr41jktvT6gLN,7,rem,1255.4347826086957
VsVGqSabr41jktvT6gLN,7,wake,888.888888888889
VsVGqSabr41jktvT6gLN,8,deep,880.0
VsVGqSabr41jktvT6gLN,8,light,1667.045454545455
VsVGqSabr41jktvT6gLN,8,rem,1133.3333333333337
VsVGqSabr41jktvT6gLN,8,wake,943.33333333333326
VsVGqSabr41jktvT6gLN,9,deep,654.0
VsVGqSabr41jktvT6gLN,9,light,1346.25
VsVGqSabr41jktvT6gLN,9,rem,1106.0
VsVGqSabr41jktvT6gLN,9,wake,410.0
VsVGqSabr41jktvT6gLN,10,light,264.0
VsVGqSabr41jktvT6gLN,10,rem,1080.0
VsVGqSabr41jktvT6gLN,10,wake,195.0
VsVGqSabr41jktvT6gLN,20,light,60.0
VsVGqSabr41jktvT6gLN,21,light,1980.0
VsVGqSabr41jktvT6gLN,21,wake,720.0
VsVGqSabr41jktvT6gLN,22,deep,775.0
VsVGqSabr41jktvT6gLN,22,light,1510.0000000000002
VsVGqSabr41jktvT6gLN,22,rem,577.5
VsVGqSabr41jktvT6gLN,22,wake,810.0
VsVGqSabr41jktvT6gLN,23,deep,1347.5
VsVGqSabr41jktvT6gLN,23,light,1465.714285714286
VsVGqSabr41jktvT6gLN,23,rem,1110.0
VsVGqSabr41jktvT6gLN,23,wake,615.0
XrpORwShj6Qit9Aq4hS1,0,deep,1325.625
XrpORwShj6Qit9Aq4hS1,0,light,1406.3414634146343
XrpORwShj6Qit9Aq4hS1,0,rem,540.0
XrpORwShj6Qit9Aq4hS1,0,wake,493.63636363636368
XrpORwShj6Qit9Aq4hS1,1,deep,1141.0714285714284
XrpORwShj6Qit9Aq4hS1,1,light,2229.4444444444434
XrpORwShj6Qit9Aq4hS1,1,rem,900.00000000000011
XrpORwShj6Qit9Aq4hS1,1,wake,435.0
XrpORwShj6Qit9Aq4hS1,2,deep,945.0
XrpORwShj6Qit9Aq4hS1,2,light,2379.1525423728817
XrpORwShj6Qit9Aq4hS1,2,rem,900.85714285714289
XrpORwShj6Qit9Aq4hS1,2,wake,613.8461538461537
XrpORwShj6Qit9Aq4hS1,3,deep,865.2
XrpORwShj6Qit9Aq4hS1,3,light,2601.7741935483878
XrpORwShj6Qit9Aq4hS1,3,rem,1054.7368421052633
XrpORwShj6Qit9Aq4hS1,3,wake,471.59999999999997
XrpORwShj6Qit9Aq4hS1,4,deep,796.99999999999989
XrpORwShj6Qit9Aq4hS1,4,light,2319.9999999999995
XrpORwShj6Qit9Aq4hS1,4,rem,1109.2307692307693
XrpORwShj6Qit9Aq4hS1,4,wake,559.09090909090912
XrpORwShj6Qit9Aq4hS1,5,deep,812.06896551724139
XrpORwShj6Qit9Aq4hS1,5,light,2260.0
XrpORwShj6Qit9Aq4hS1,5,rem,1140.0000000000002
XrpORwShj6Qit9Aq4hS1,5,wake,575.0
XrpORwShj6Qit9Aq4hS1,6,deep,588.57142857142856
XrpORwShj6Qit9Aq4hS1,6,light,2331.1475409836066
XrpORwShj6Qit9Aq4hS1,6,rem,1219.4594594594591
XrpORwShj6Qit9Aq4hS1,6,wake,515.17241379310337
XrpORwShj6Qit9Aq4hS1,7,deep,634.28571428571433
XrpORwShj6Qit9Aq4hS1,7,light,1530.0000000000005
XrpORwShj6Qit9Aq4hS1,7,rem,1287.5675675675675
XrpORwShj6Qit9Aq4hS1,7,wake,623.63636363636363
XrpORwShj6Qit9Aq4hS1,8,deep,610.0
XrpORwShj6Qit9Aq4hS1,8,light,1422.272727272727
XrpORwShj6Qit9Aq4hS1,8,rem,911.25
XrpORwShj6Qit9Aq4hS1,8,wake,472.49999999999994
XrpORwShj6Qit9Aq4hS1,9,deep,450.0
XrpORwShj6Qit9Aq4hS1,9,light,1140.0
XrpORwShj6Qit9Aq4hS1,9,rem,1090.0
XrpORwShj6Qit9Aq4hS1,9,wake,708.0
XrpORwShj6Qit9Aq4hS1,10,wake,750.0
XrpORwShj6Qit9Aq4hS1,17,light,3000.0
XrpORwShj6Qit9Aq4hS1,18,light,3060.0
XrpORwShj6Qit9Aq4hS1,18,rem,330.0
XrpORwShj6Qit9Aq4hS1,18,wake,210.0
XrpORwShj6Qit9Aq4hS1,19,deep,960.0
XrpORwShj6Qit9Aq4hS1,19,light,2310.0
XrpORwShj6Qit9Aq4hS1,19,wake,330.0
XrpORwShj6Qit9Aq4hS1,20,deep,750.0
XrpORwShj6Qit9Aq4hS1,20,light,2850.0
XrpORwShj6Qit9Aq4hS1,21,light,30.0
XrpORwShj6Qit9Aq4hS1,21,wake,450.0
XrpORwShj6Qit9Aq4hS1,22,deep,1290.0
XrpORwShj6Qit9Aq4hS1,22,light,810.0
XrpORwShj6Qit9Aq4hS1,22,wake,210.0
XrpORwShj6Qit9Aq4hS1,23,light,1265.4545454545455
XrpORwShj6Qit9Aq4hS1,23,wake,546.66666666666663
Zqm5epVrcyI44hGpTO2c,0,deep,1724.1176470588234
Zqm5epVrcyI44hGpTO2c,0,light,1338.409090909091
Zqm5epVrcyI44hGpTO2c,0,rem,768.75
Zqm5epVrcyI44hGpTO2c,0,wake,356.47058823529414
Zqm5epVrcyI44hGpTO2c,1,deep,1779.545454545454
Zqm5epVrcyI44hGpTO2c,1,light,1731.7647058823527
Zqm5epVrcyI44hGpTO2c,1,rem,567.69230769230774
Zqm5epVrcyI44hGpTO2c,1,wake,494.00000000000006
Zqm5epVrcyI44hGpTO2c,2,deep,1409.1428571428573
Zqm5epVrcyI44hGpTO2c,2,light,1995.0000000000005
Zqm5epVrcyI44hGpTO2c,2,rem,839.99999999999989
Zqm5epVrcyI44hGpTO2c,2,wake,453.74999999999994
Zqm5epVrcyI44hGpTO2c,3,deep,1005.0000000000001
Zqm5epVrcyI44hGpTO2c,3,light,2251.6981132075471
Zqm5epVrcyI44hGpTO2c,3,rem,1065.483870967742
Zqm5epVrcyI44hGpTO2c,3,wake,636.42857142857144
Zqm5epVrcyI44hGpTO2c,4,deep,842.00000000000011
Zqm5epVrcyI44hGpTO2c,4,light,1947.0
Zqm5epVrcyI44hGpTO2c,4,rem,1333.9534883720935
Zqm5epVrcyI44hGpTO2c,4,wake,556.36363636363637
Zqm5epVrcyI44hGpTO2c,5,deep,1090.0
Zqm5epVrcyI44hGpTO2c,5,light,1966.5957446808511
Zqm5epVrcyI44hGpTO2c,5,rem,1244.2500000000005
Zqm5epVrcyI44hGpTO2c,5,wake,731.66666666666652
Zqm5epVrcyI44hGpTO2c,6,light,1220.6896551724137
Zqm5epVrcyI44hGpTO2c,6,rem,1248.4615384615383
Zqm5epVrcyI44hGpTO2c,6,wake,803.51351351351332
Zqm5epVrcyI44hGpTO2c,7,light,1342.5
Zqm5epVrcyI44hGpTO2c,7,rem,851.25
Zqm5epVrcyI44hGpTO2c,7,wake,796.66666666666663
Zqm5epVrcyI44hGpTO2c,8,light,1215.0
Zqm5epVrcyI44hGpTO2c,8,rem,480.0
Zqm5epVrcyI44hGpTO2c,8,wake,825.0
Zqm5epVrcyI44hGpTO2c,20,deep,1500.0
Zqm5epVrcyI44hGpTO2c,20,light,450.0
Zqm5epVrcyI44hGpTO2c,21,deep,1560.0
Zqm5epVrcyI44hGpTO2c,21,light,1530.0
Zqm5epVrcyI44hGpTO2c,21,wake,510.0
Zqm5epVrcyI44hGpTO2c,22,deep,1120.0
Zqm5epVrcyI44hGpTO2c,22,light,822.0
Zqm5epVrcyI44hGpTO2c,22,wake,405.0
Zqm5epVrcyI44hGpTO2c,23,deep,1155.8823529411766
Zqm5epVrcyI44hGpTO2c,23,light,1121.1111111111111
Zqm5epVrcyI44hGpTO2c,23,rem,405.0
Zqm5epVrcyI44hGpTO2c,23,wake,560.76923076923072
cXQqwEwIHUTYC3x6ESln,0,deep,1281.1764705882354
cXQqwEwIHUTYC3x6ESln,0,light,1881.1111111111111
cXQqwEwIHUTYC3x6ESln,0,rem,858.0
cXQqwEwIHUTYC3x6ESln,0,wake,696.92307692307691
cXQqwEwIHUTYC3x6ESln,1,deep,910.0
cXQqwEwIHUTYC3x6ESln,1,light,2136.666666666667
cXQqwEwIHUTYC3x6ESln,1,rem,928.421052631579
cXQqwEwIHUTYC3x6ESln,1,wake,610.0
cXQqwEwIHUTYC3x6ESln,2,deep,1056.6666666666667
cXQqwEwIHUTYC3x6ESln,2,light,1694.9999999999998
cXQqwEwIHUTYC3x6ESln,2,rem,1296.666666666667
cXQqwEwIHUTYC3x6ESln,2,wake,751.76470588235293
cXQqwEwIHUTYC3x6ESln,3,deep,678.75
cXQqwEwIHUTYC3x6ESln,3,light,1967.1428571428569
cXQqwEwIHUTYC3x6ESln,3,rem,1025.625
cXQqwEwIHUTYC3x6ESln,3,wake,568.421052631579
cXQqwEwIHUTYC3x6ESln,4,deep,1315.0
cXQqwEwIHUTYC3x6ESln,4,light,1617.6923076923076
cXQqwEwIHUTYC3x6ESln,4,rem,1172.8571428571429
cXQqwEwIHUTYC3x6ESln,4,wake,557.99999999999989
cXQqwEwIHUTYC3x6ESln,5,deep,1376.6666666666667
cXQqwEwIHUTYC3x6ESln,5,light,1607.9999999999998
cXQqwEwIHUTYC3x6ESln,5,rem,1041.8181818181818
cXQqwEwIHUTYC3x6ESln,5,wake,294.0
cXQqwEwIHUTYC3x6ESln,6,deep,960.0
cXQqwEwIHUTYC3x6ESln,6,light,1551.4285714285716
cXQqwEwIHUTYC3x6ESln,6,rem,1192.5
cXQqwEwIHUTYC3x6ESln,6,wake,720.0
cXQqwEwIHUTYC3x6ESln,7,deep,1207.5
